2007-12-07 00:00	2.02650	2.03455	2.02200	2.02970	382237
2007-12-09 00:00	2.03008	2.03410	2.02980	2.03355	104438
2007-12-10 00:00	2.03355	2.04885	2.03115	2.04665	479828
2007-12-11 00:00	2.04655	2.05195	2.03280	2.04025	614221
2007-12-12 00:00	2.04025	2.05810	2.03675	2.04155	672649
2007-12-13 00:00	2.04155	2.04515	2.03400	2.04325	516224
2007-12-14 00:00	2.04325	2.04435	2.01465	2.01730	376096
2007-12-16 00:00	2.01437	2.02160	2.01413	2.01835	87869
2007-12-17 00:00	2.01835	2.02280	2.01000	2.02125	473349
2007-12-18 00:00	2.02130	2.02245	2.01045	2.01115	474419
2007-12-19 00:00	2.01110	2.01950	1.99270	1.99325	568517
2007-12-20 00:00	1.99325	1.99535	1.98090	1.98780	469822
2007-12-21 00:00	1.98780	1.98930	1.98090	1.98316	236286
2007-12-23 00:00	1.98338	1.98475	1.98090	1.98290	26781
2007-12-24 00:00	1.98290	1.98355	1.97465	1.97664	143703
2007-12-25 00:00	1.97655	1.98155	1.96933	1.98125	213246
2007-12-26 00:00	1.98125	1.98880	1.97950	1.98565	194933
2007-12-27 00:00	1.98565	1.99780	1.98445	1.99650	308634
2007-12-28 00:00	1.99655	2.00220	1.99015	1.99569	287600
2007-12-30 00:00	1.99456	1.99880	1.99425	1.99760	36323
2007-12-31 00:00	1.99770	2.01020	1.98095	1.98488	274039
2008-01-01 00:00	1.98488	1.98980	1.98155	1.98650	82563
2008-01-02 00:00	1.98650	1.98775	1.97735	1.98250	417160
2008-01-03 00:00	1.98250	1.98330	1.97035	1.97065	352735
2008-01-04 00:00	1.97055	1.98495	1.96730	1.97331	230353
2008-01-06 00:00	1.97358	1.97510	1.96810	1.96980	154754
2008-01-07 00:00	1.96970	1.97560	1.96520	1.97440	540930
2008-01-08 00:00	1.97440	1.98285	1.97080	1.97340	476960
2008-01-09 00:00	1.97340	1.97395	1.95535	1.95640	498375
2008-01-10 00:00	1.95645	1.96685	1.95010	1.95235	535691
2008-01-11 00:00	1.95235	1.96175	1.94830	1.95620	292196
2008-01-13 00:00	1.95763	1.96230	1.95700	1.96210	79783
2008-01-14 00:00	1.96205	1.96475	1.95240	1.95900	451711
2008-01-15 00:00	1.95900	1.97410	1.95475	1.95830	693681
2008-01-16 00:00	1.95830	1.97195	1.95290	1.96345	614888
2008-01-17 00:00	1.96345	1.97915	1.96055	1.97045	1088280
2008-01-18 00:00	1.97045	1.97240	1.95120	1.95493	453494
2008-01-20 00:00	1.95742	1.95835	1.94975	1.95075	116697
2008-01-21 00:00	1.95075	1.95320	1.93705	1.93970	552470
2008-01-22 00:00	1.93970	1.96445	1.93360	1.95755	662120
2008-01-23 00:00	1.95755	1.96145	1.94640	1.95465	520973
2008-01-24 00:00	1.95465	1.97985	1.94990	1.97800	459922
2008-01-25 00:00	1.97800	1.98475	1.97615	1.98251	552107
2008-01-27 00:00	1.98370	1.98765	1.97280	1.97690	165074
2008-01-28 00:00	1.97690	1.98915	1.97560	1.98560	509343
2008-01-29 00:00	1.98560	1.99285	1.98390	1.98930	857611
2008-01-30 00:00	1.98930	1.99580	1.98240	1.98745	560256
2008-01-31 00:00	1.98745	1.99450	1.98405	1.98885	318352
2008-02-01 00:00	1.98880	1.99405	1.96442	1.96469	250133
2008-02-03 00:00	1.96517	1.96940	1.96248	1.96770	135687
2008-02-04 00:00	1.96770	1.97865	1.96675	1.97300	358228
2008-02-05 00:00	1.97300	1.97630	1.96040	1.96465	303903
2008-02-06 00:00	1.96465	1.96570	1.95530	1.96105	415461
2008-02-07 00:00	1.96105	1.96120	1.93880	1.94500	545599
2008-02-08 00:00	1.94500	1.95125	1.94020	1.94533	162128
2008-02-10 00:00	1.94566	1.94885	1.94468	1.94710	23135
2008-02-11 00:00	1.94715	1.95330	1.94015	1.95290	166666
2008-02-12 00:00	1.95290	1.96325	1.94425	1.95740	203673
2008-02-13 00:00	1.95740	1.96650	1.95490	1.96440	155431
2008-02-14 00:00	1.96440	1.97380	1.96440	1.97085	131147
2008-02-15 00:00	1.97085	1.97130	1.95800	1.96069	122739
2008-02-17 00:00	1.95697	1.96375	1.95655	1.95905	57969
2008-02-18 00:00	1.95905	1.95905	1.94740	1.95120	930483
2008-02-19 00:00	1.95120	1.95415	1.94530	1.94785	748193
2008-02-20 00:00	1.94785	1.94995	1.93620	1.94555	431579
2008-02-21 00:00	1.94555	1.96850	1.94480	1.96375	201763
2008-02-22 00:00	1.96375	1.97085	1.96220	1.96642	112983
2008-02-24 00:00	1.96900	1.96955	1.96510	1.96620	21584
2008-02-25 00:00	1.96620	1.97005	1.96160	1.96570	603721
2008-02-26 00:00	1.96570	1.98970	1.96440	1.98970	686629
2008-02-27 00:00	1.98970	1.99710	1.97900	1.98280	1041428
2008-02-28 00:00	1.98280	1.99465	1.97615	1.98805	762738
2008-02-29 00:00	1.98805	1.99220	1.97835	1.98865	251181
2008-03-02 00:00	1.98853	1.98920	1.98300	1.98495	209490
2008-03-03 00:00	1.98495	1.99365	1.98070	1.98660	378358
2008-03-04 00:00	1.98660	1.98905	1.98115	1.98500	428271
2008-03-05 00:00	1.98500	1.99660	1.97205	1.99160	965582
2008-03-06 00:00	1.99160	2.01550	1.99070	2.01480	493200
2008-03-07 00:00	2.01480	2.02160	2.01100	2.01294	396294
2008-03-09 00:00	2.01446	2.02030	2.01436	2.01830	511745
2008-03-10 00:00	2.01830	2.02200	2.00495	2.00615	632147
2008-03-11 00:00	2.00615	2.02115	1.99950	2.01290	606938
2008-03-12 00:00	2.01290	2.03200	2.00900	2.02910	958573
2008-03-13 00:00	2.02910	2.03905	2.02805	2.03220	656312
2008-03-14 00:00	2.03220	2.03980	2.01750	2.02005	343982
2008-03-16 00:00	2.01742	2.02205	2.00980	2.01280	292132
2008-03-17 00:00	2.01280	2.02300	1.99420	2.00095	725735
2008-03-18 00:00	2.00095	2.02730	2.00095	2.00935	740298
2008-03-19 00:00	2.00930	2.01520	1.97730	1.98235	579717
2008-03-20 00:00	1.98235	1.98820	1.97350	1.98300	624614
2008-03-21 00:00	1.98300	1.98605	1.98085	1.98110	226563
2008-03-23 00:00	1.98138	1.98177	1.97560	1.98020	426721
2008-03-24 00:00	1.98015	1.99355	1.97770	1.99305	489083
2008-03-25 00:00	1.99305	2.00670	1.98995	2.00325	521305
2008-03-26 00:00	2.00325	2.01110	1.99260	2.00635	960027
2008-03-27 00:00	2.00635	2.01925	2.00030	2.00055	596359
2008-03-28 00:00	2.00055	2.00170	1.98810	1.99380	281529
2008-03-30 00:00	1.99554	1.99780	1.98605	1.98720	323581
2008-03-31 00:00	1.98720	1.99440	1.97580	1.97620	452123
2008-04-01 00:00	1.97625	1.98735	1.97280	1.98030	562469
2008-04-02 00:00	1.98030	1.98980	1.97845	1.98645	768120
2008-04-03 00:00	1.98645	1.99750	1.97585	1.99550	728075
